-- west build: running target rom_report
[0/1] cmd.exe /C "cd /D C:\ncs\ws-2.9.1\cpg-ble-reference\peripheral_hids\build_nrf54l15_feat1\peripheral_hids && C:\ncs\toolchains\b620d30767\opt\bin\python.exe C:/ncs/v2.9.1/zephyr/scripts/footprint/size_report -k C:/ncs/ws-2.9.1/cpg-ble-reference/peripheral_hids/build_nrf54l15_feat1/peripheral_hids/zephyr/zephyr.elf -z C:/ncs/v2.9.1/zephyr -o C:/ncs/ws-2.9.1/cpg-ble-reference/peripheral_hids/build_nrf54l15_feat1/peripheral_hids --workspace=C:/ncs/v2.9.1 -d 99 rom"
Path                                                                                             Size       %  Address    Section    
│   ├── __compound_literal.18                                                                       8   0.00%  0x20000a00 datas
│   ├── __compound_literal.19                                                                       8   0.00%  0x20000858 datas
│   ├── __compound_literal.19                                                                       4   0.00%  0x0002cae0 rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x0002ca68 rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x0002ca94 rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x0002cab0 rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x0002cb14 rodata
│   ├── __compound_literal.20                                                                       4   0.00%  0x0002ca34 rodata
│   ├── __compound_literal.20                                                                       4   0.00%  0x0002cadc rodata
│   ├── __compound_literal.21                                                                       4   0.00%  0x0002cad8 rodata
│   ├── __compound_literal.22                                                                       4   0.00%  0x0002cad4 rodata
│   ├── __compound_literal.23                                                                       8   0.00%  0x200009f8 datas
│   ├── __compound_literal.24                                                                       4   0.00%  0x0002cad0 rodata
│   ├── __compound_literal.25                                                                       4   0.00%  0x0002cacc rodata
│   ├── __compound_literal.26                                                                       4   0.00%  0x0002cac8 rodata
│   ├── __compound_literal.27                                                                       8   0.00%  0x200009f0 datas
│   ├── __compound_literal.28                                                                       4   0.00%  0x0002cac4 rodata
│   ├── __compound_literal.3                                                                        4   0.00%  0x0002ca64 rodata
│   ├── __compound_literal.3                                                                        4   0.00%  0x20000c8a datas
│   ├── __compound_literal.3                                                                        4   0.00%  0x0002ca90 rodata
│   ├── __compound_literal.3                                                                        4   0.00%  0x0002caac rodata
│   ├── __compound_literal.3                                                                        4   0.00%  0x0002cb10 rodata
│   ├── __compound_literal.4                                                                        8   0.00%  0x20000888 datas
│   ├── __compound_literal.4                                                                        8   0.00%  0x200008bc datas
│   ├── __compound_literal.4                                                                        8   0.00%  0x200008dc datas
│   ├── __compound_literal.4                                                                        8   0.00%  0x20000a30 datas
│   ├── __compound_literal.5                                                                        4   0.00%  0x0002ca60 rodata
│   ├── __compound_literal.5                                                                        4   0.00%  0x0002ca8c rodata
│   ├── __compound_literal.5                                                                        4   0.00%  0x0002caa8 rodata
│   ├── __compound_literal.5                                                                        4   0.00%  0x0002cb0c rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x0002ca5c rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x0002ca88 rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x0002caa4 rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x0002cb08 rodata
│   ├── __compound_literal.7                                                                        4   0.00%  0x0002ca58 rodata
│   ├── __compound_literal.7                                                                        4   0.00%  0x0002ca84 rodata
│   ├── __compound_literal.7                                                                       24   0.01%  0x200008c4 datas
│   ├── __compound_literal.7                                                                        4   0.00%  0x0002cb04 rodata
│   ├── __compound_literal.8                                                                        8   0.00%  0x20000880 datas
│   ├── __compound_literal.8                                                                        8   0.00%  0x200008b4 datas
│   ├── __compound_literal.8                                                                        4   0.00%  0x0002caa0 rodata
│   ├── __compound_literal.8                                                                        8   0.00%  0x20000a28 datas
│   ├── __compound_literal.9                                                                        4   0.00%  0x0002ca54 rodata
│   ├── __compound_literal.9                                                                        4   0.00%  0x0002ca80 rodata
│   ├── __compound_literal.9                                                                        4   0.00%  0x0002cb00 rodata
│   ├── __device_dts_ord_10                                                                        20   0.01%  0x00029b60 device_area
│   ├── __device_dts_ord_102                                                                       20   0.01%  0x00029bb0 device_area
│   ├── __device_dts_ord_113                                                                       20   0.01%  0x00029bc4 device_area
│   ├── __device_dts_ord_117                                                                       20   0.01%  0x00029bec device_area
│   ├── __device_dts_ord_118                                                                       20   0.01%  0x00029c00 device_area
│   ├── __device_dts_ord_12                                                                        20   0.01%  0x00029b4c device_area
│   ├── __device_dts_ord_122                                                                       20   0.01%  0x00029bd8 device_area
│   ├── __device_dts_ord_23                                                                        20   0.01%  0x00029b74 device_area
│   ├── __device_dts_ord_3                                                                         20   0.01%  0x00029b88 device_area
│   ├── __device_dts_ord_4                                                                         20   0.01%  0x00029b9c device_area
│   ├── __device_dts_ord_57                                                                        20   0.01%  0x00029b38 device_area
│   ├── __file_str_put                                                                             16   0.01%  0x00029a45 text
│   ├── __l_vfprintf                                                                             1204   0.64%  0x000215c5 text
│   ├── __libc_fini_array                                                                          44   0.02%  0x00021a79 text
│   ├── __udivmoddi4                                                                              668   0.35%  0x000117fb text
│   ├── __ultoa_invert                                                                            172   0.09%  0x00029999 text
│   ├── _sw_isr_table                                                                            2168   1.15%  0x00029c14 sw_isr_table
│   ├── att_exec_write_req                                                                          4   0.00%  0x0002486f text
│   ├── bt_addr_any                                                                                 6   0.00%  0x0002cdc7 rodata
│   ├── bt_addr_le_any                                                                              7   0.00%  0x0002cdba rodata
│   ├── bt_addr_le_none                                                                             7   0.00%  0x0002cdb3 rodata
│   ├── bt_addr_none                                                                                6   0.00%  0x0002cdc1 rodata
│   ├── bt_dev                                                                                    368   0.19%  0x200006b8 datas
│   ├── bt_smp_sign                                                                                 6   0.00%  0x00025b9d text
│   ├── cracen_initialized.0                                                                        4   0.00%  0x20000c24 datas
│   ├── cracen_mac_verify_setup                                                                     4   0.00%  0x0002857d text
│   ├── delay_machine_code.0                                                                        6   0.00%  0x0002ad10 rodata
│   ├── delay_machine_code.0                                                                        6   0.00%  0x0002ad20 rodata
│   ├── exit                                                                                       28   0.01%  0x00021445 text
│   ├── gatt_conn_auth_info_cb.1                                                                   16   0.01%  0x200009e0 datas
│   ├── gatt_conn_cb.0                                                                             36   0.02%  0x200009bc datas
│   ├── l2cap_disconnected                                                                          2   0.00%  0x000240eb text
│   ├── levels.0                                                                                   24   0.01%  0x0002b4b0 rodata
│   ├── memcmp                                                                                     32   0.02%  0x0002993d text
│   ├── memset                                                                                     16   0.01%  0x0002992d text
│   ├── mpsl_calibration_timer_handle                                                              28   0.01%  0x0000a579 text
│   ├── mpsl_clock_hfclk_latency_set                                                               32   0.02%  0x0000a671 text
│   ├── mpsl_clock_hfclk_release                                                                   40   0.02%  0x0000a4d9 text
│   ├── mpsl_clock_hfclk_request                                                                   44   0.02%  0x0000a4ad text
│   ├── mpsl_cx_granted_ops_get                                                                    12   0.01%  0x0000c2b9 text
│   ├── mpsl_cx_register_callback                                                                  12   0.01%  0x0000c2c5 text
│   ├── mpsl_cx_release                                                                            12   0.01%  0x0000c2ad text
│   ├── mpsl_cx_request                                                                            12   0.01%  0x0000c2a1 text
│   ├── mpsl_dppi_fixed_channels_clear                                                             36   0.02%  0x0000c171 text
│   ├── mpsl_dppi_fixed_channels_set                                                               48   0.03%  0x0000c141 text
│   ├── mpsl_ecb_block_encrypt_extended                                                            16   0.01%  0x000115e9 text
│   ├── mpsl_fem_disable                                                                           12   0.01%  0x00009d31 text
│   ├── mpsl_fem_enable                                                                            12   0.01%  0x00009d25 text
│   ├── mpsl_fem_init                                                                              14   0.01%  0x00010f1f text
│   ├── mpsl_fem_lna_configuration_clear                                                           12   0.01%  0x00009d61 text
│   ├── mpsl_fem_lna_configuration_set                                                             12   0.01%  0x00009d49 text
│   ├── mpsl_fem_pa_configuration_clear                                                            12   0.01%  0x00009d55 text
│   ├── mpsl_fem_pa_configuration_set                                                              12   0.01%  0x00009d3d text
│   ├── mpsl_fem_pa_power_control_set                                                              12   0.01%  0x00009d6d text
│   ├── mpsl_fem_tx_power_split                                                                    20   0.01%  0x00009d79 text
│   ├── mpsl_fem_utils_available_cc_channels_cache                                                 64   0.03%  0x00009d8d text
│   ├── mpsl_init                                                                                 164   0.09%  0x0000bd51 text
│   ├── mpsl_is_initialized                                                                        12   0.01%  0x0000be1d text
│   ├── mpsl_low_priority_process                                                                   4   0.00%  0x000115f9 text
│   ├── mpsl_temperature_get                                                                      124   0.07%  0x0000bf49 text
│   ├── mpsl_timeslot_request                                                                     182   0.10%  0x0001137b text
│   ├── mpsl_timeslot_session_close                                                                60   0.03%  0x0001133f text
│   ├── mpsl_timeslot_session_count_set                                                            70   0.04%  0x000112f9 text
│   ├── mpsl_timeslot_session_open                                                                124   0.07%  0x0000a705 text
│   ├── mpsl_tx_power_radio_supported_power_adjust                                                 32   0.02%  0x00009e45 text
│   ├── mpu_config                                                                                  8   0.00%  0x0002af3c rodata
│   ├── net_buf_fixed_cb                                                                           12   0.01%  0x0002af68 rodata
│   ├── ops.0                                                                                      40   0.02%  0x0002b074 rodata
│   ├── ops.0                                                                                      40   0.02%  0x20000994 datas
│   ├── ops.0                                                                                      40   0.02%  0x0002b248 rodata
│   ├── pages_layout.1                                                                              8   0.00%  0x0002b30c rodata
│   ├── parameters.0                                                                                8   0.00%  0x0002b304 rodata
│   ├── platform_free_uninit                                                                        2   0.00%  0x00027b3d text
│   ├── port_offset.1                                                                              16   0.01%  0x0002d108 rodata
│   ├── puts                                                                                       64   0.03%  0x00021461 text
│   ├── salt.0                                                                                     16   0.01%  0x0002d016 rodata
│   ├── sdc_build_revision_get                                                                     36   0.02%  0x00000b9d text
│   ├── sdc_cfg_set                                                                               448   0.24%  0x00000959 text
│   ├── sdc_disable                                                                                36   0.02%  0x00000b79 text
│   ├── sdc_enable                                                                                 96   0.05%  0x00000b19 text
│   ├── sdc_hci_cmd_cb_read_authenticated_payload_timeout                                           4   0.00%  0x0000ca17 text
│   ├── sdc_hci_cmd_cb_read_transmit_power_level                                                    4   0.00%  0x0000ca09 text
│   ├── sdc_hci_cmd_cb_reset                                                                       28   0.01%  0x00000e55 text
│   ├── sdc_hci_cmd_cb_set_event_mask                                                              10   0.01%  0x0000c9ff text
│   ├── sdc_hci_cmd_cb_set_event_mask_page_2                                                       10   0.01%  0x0000ca0d text
│   ├── sdc_hci_cmd_cb_write_authenticated_payload_timeout                                          4   0.00%  0x0000ca1b text
│   ├── sdc_hci_cmd_ip_read_bd_addr                                                                 4   0.00%  0x0000cbb7 text
│   ├── sdc_hci_cmd_ip_read_local_version_information                                               4   0.00%  0x0000cbb3 text
│   ├── sdc_hci_cmd_lc_disconnect                                                                   4   0.00%  0x0000cc5d text
│   ├── sdc_hci_cmd_lc_read_remote_version_information                                              4   0.00%  0x0000cc61 text
│   ├── sdc_hci_cmd_le_add_device_to_filter_accept_list                                             4   0.00%  0x0000cbe9 text
│   ├── sdc_hci_cmd_le_add_device_to_resolving_list                                                 4   0.00%  0x0000cc1d text
│   ├── sdc_hci_cmd_le_clear_filter_accept_list                                                     4   0.00%  0x0000cbe5 text
│   ├── sdc_hci_cmd_le_clear_resolving_list                                                         4   0.00%  0x0000cc25 text
│   ├── sdc_hci_cmd_le_encrypt                                                                      4   0.00%  0x0000cbf9 text
│   ├── sdc_hci_cmd_le_long_term_key_request_negative_reply                                         8   0.00%  0x0000cc09 text
│   ├── sdc_hci_cmd_le_long_term_key_request_reply                                                  8   0.00%  0x0000cc01 text
│   ├── sdc_hci_cmd_le_rand                                                                         4   0.00%  0x0000cbfd text
│   ├── sdc_hci_cmd_le_read_adv_physical_channel_tx_power                                           4   0.00%  0x0000cbd1 text
│   ├── sdc_hci_cmd_le_read_buffer_size                                                             4   0.00%  0x0000cbc5 text
│   ├── sdc_hci_cmd_le_read_channel_map                                                             4   0.00%  0x0000cbf1 text
│   ├── sdc_hci_cmd_le_read_filter_accept_list_size                                                 4   0.00%  0x0000cbe1 text
│   ├── sdc_hci_cmd_le_read_max_data_length                                                         4   0.00%  0x0000cc35 text
│   ├── sdc_hci_cmd_le_read_phy                                                                     4   0.00%  0x0000cc39 text
│   ├── sdc_hci_cmd_le_read_remote_features                                                         4   0.00%  0x0000cbf5 text
│   ├── sdc_hci_cmd_le_read_resolving_list_size                                                     4   0.00%  0x0000cc29 text
│   ├── sdc_hci_cmd_le_read_suggested_default_data_length                                           4   0.00%  0x0000cc15 text
│   ├── sdc_hci_cmd_le_read_transmit_power                                                          4   0.00%  0x0000cc45 text
│   ├── sdc_hci_cmd_le_reject_cis_request                                                           4   0.00%  0x0000cc4d text
│   ├── sdc_hci_cmd_le_remove_device_from_filter_accept_list                                        4   0.00%  0x0000cbed text
│   ├── sdc_hci_cmd_le_remove_device_from_resolving_list                                            4   0.00%  0x0000cc21 text
│   ├── sdc_hci_cmd_le_set_address_resolution_enable                                                4   0.00%  0x0000cc2d text
│   ├── sdc_hci_cmd_le_set_adv_data                                                                 4   0.00%  0x0000cbd5 text
│   ├── sdc_hci_cmd_le_set_adv_enable                                                               4   0.00%  0x0000cbdd text
│   ├── sdc_hci_cmd_le_set_adv_params                                                               4   0.00%  0x0000cbcd text
│   ├── sdc_hci_cmd_le_set_data_length                                                              4   0.00%  0x0000cc11 text
│   ├── sdc_hci_cmd_le_set_data_related_address_changes                                             4   0.00%  0x0000cc55 text
│   ├── sdc_hci_cmd_le_set_default_phy                                                              4   0.00%  0x0000cc3d text
│   ├── sdc_hci_cmd_le_set_event_mask                                                              10   0.01%  0x0000cbbb text
│   ├── sdc_hci_cmd_le_set_host_feature                                                             4   0.00%  0x0000cc51 text
│   ├── sdc_hci_cmd_le_set_phy                                                                      4   0.00%  0x0000cc41 text
│   ├── sdc_hci_cmd_le_set_privacy_mode                                                             4   0.00%  0x0000cc49 text
│   ├── sdc_hci_cmd_le_set_random_address                                                           4   0.00%  0x0000cbc9 text
│   ├── sdc_hci_cmd_le_set_resolvable_private_address_timeout                                       4   0.00%  0x0000cc31 text
│   ├── sdc_hci_cmd_le_set_scan_response_data                                                       4   0.00%  0x0000cbd9 text
│   ├── sdc_hci_cmd_le_subrate_request                                                              4   0.00%  0x0000cc59 text
│   ├── sdc_hci_cmd_le_write_suggested_default_data_length                                          4   0.00%  0x0000cc19 text
│   ├── sdc_hci_cmd_vs_conn_event_extend                                                            4   0.00%  0x0000cb6d text
│   ├── sdc_hci_cmd_vs_conn_update                                                                100   0.05%  0x0000cb09 text
│   ├── sdc_hci_cmd_vs_event_length_set                                                             4   0.00%  0x0000cb7d text
│   ├── sdc_hci_cmd_vs_get_next_conn_event_counter                                                 30   0.02%  0x0000cb8d text
│   ├── sdc_hci_cmd_vs_min_val_of_max_acl_tx_payload_set                                            4   0.00%  0x0000cbab text
│   ├── sdc_hci_cmd_vs_peripheral_latency_mode_set                                                  8   0.00%  0x0000cb81 text
│   ├── sdc_hci_cmd_vs_qos_conn_event_report_enable                                                12   0.01%  0x0000cb71 text
│   ├── sdc_hci_cmd_vs_set_adv_randomness                                                           4   0.00%  0x0000cb89 text
│   ├── sdc_hci_cmd_vs_set_role_priority                                                            4   0.00%  0x0000cbaf text
│   ├── sdc_hci_cmd_vs_zephyr_read_chip_temp                                                       44   0.02%  0x0000cadd text
│   ├── sdc_hci_cmd_vs_zephyr_read_key_hierarchy_roots                                             58   0.03%  0x0000caa3 text
│   ├── sdc_hci_cmd_vs_zephyr_read_static_addresses                                                72   0.04%  0x0000ca5b text
│   ├── sdc_hci_cmd_vs_zephyr_read_version_info                                                    56   0.03%  0x0000ca1f text
│   ├── sdc_hci_cmd_vs_zephyr_write_bd_addr                                                         4   0.00%  0x0000ca57 text
│   ├── sdc_hci_data_put                                                                           20   0.01%  0x0000c9cb text
│   ├── sdc_hci_get                                                                                32   0.02%  0x0000c9df text
│   ├── sdc_init                                                                                  184   0.10%  0x000008a1 text
│   ├── sdc_rand_source_register                                                                   16   0.01%  0x00000c8d text
│   ├── sdc_support_adv                                                                            40   0.02%  0x00000bc1 text
│   ├── sdc_support_connection_subrating_peripheral                                                40   0.02%  0x00000c65 text
│   ├── sdc_support_dle_peripheral                                                                 28   0.01%  0x00000c11 text
│   ├── sdc_support_le_2m_phy                                                                      28   0.01%  0x00000c2d text
│   ├── sdc_support_peripheral                                                                     40   0.02%  0x00000be9 text
│   ├── sdc_support_phy_update_peripheral                                                          28   0.01%  0x00000c49 text
│   ├── smp_central_ident                                                                           4   0.00%  0x00025a29 text
│   ├── smp_pairing_rsp                                                                             4   0.00%  0x00025a2d text
│   ├── smp_security_request                                                                        4   0.00%  0x00025773 text
│   ├── smp_signing_info                                                                            4   0.00%  0x00025a31 text
│   ├── snprintf                                                                                   88   0.05%  0x000214a1 text
│   ├── stderr                                                                                      4   0.00%  0x0002af64 rodata
│   ├── strcmp                                                                                     20   0.01%  0x000117c7 text
│   ├── strcpy                                                                                     16   0.01%  0x000117db text
│   ├── strlen                                                                                     16   0.01%  0x000117eb text
│   ├── strncmp                                                                                    36   0.02%  0x0002995d text
│   ├── strnlen                                                                                    24   0.01%  0x00029981 text
│   ├── strtoul                                                                                   204   0.11%  0x000214f9 text
│   ├── sx_curve_nistp256                                                                          12   0.01%  0x0002c9f8 rodata
│   ├── sxhashalg_sha2_224                                                                         32   0.02%  0x0002c9c8 rodata
│   ├── sxhashalg_sha2_256                                                                         32   0.02%  0x0002c9a8 rodata
│   ├── sym_24AALTDC2IQ6VNWU2ALOY4V3RG5R2RARTUG4AZY                                                24   0.01%  0x0000f5eb text
│   ├── sym_24NU2MJKHN4R2Z7HXHMPDWTTDYSB32VL6HEQPZA                                               124   0.07%  0x000012a9 text
│   ├── sym_24PTBIAZ2OKSUMWBHATZCO4EQUFF3BOLAN2QX4Y                                                32   0.02%  0x0000faeb text
│   ├── sym_252O2EYK5FIXU63T5SACWK2VO6UFAQRM77ITNFA                                                30   0.02%  0x0000f0f5 text
│   ├── sym_266BMVQDBLXULMLATXWWN2P23YFP57RBL2ZNQ7A                                                 6   0.00%  0x0000e9a5 text
│   ├── sym_272Q7HGLK7RVQYD4HGVP3PQTFZG4RZLWXQ25JQA                                                44   0.02%  0x0000a8b9 text
│   ├── sym_27RZBWKBTESKUPVNN3E7RHYQU6UH4RT372SK2WA                                                22   0.01%  0x0000d269 text
│   ├── sym_2ATBZOC3GIGKGFK4DATZCXIAUN2OHFM74LMHKDQ                                                18   0.01%  0x000105ff text
│   ├── sym_2CUDUPKI7JF4DCST2EA4IQU5SWO2YDS37ASKGPY                                               112   0.06%  0x00006145 text
│   ├── sym_2DIQZNL4PQ4LJGTNCUPMO2N2CADFMWHJOSUVSUQ                                                52   0.03%  0x0000ddd5 text
│   ├── sym_2EA2WBXQOKCTPMK7YNDR6QM6MTGHJCDTPZEXNNA                                                28   0.01%  0x00010f03 text
│   ├── sym_2FGI6PRNKAQGGACVKJNWC6EWB4C4ZZYUSEGOPOI                                               126   0.07%  0x00011615 text
│   ├── sym_2FLKUHSSL5LZIVHHB4YVAFHCUF4O55YZBH5NHWQ                                                 6   0.00%  0x0000f3f1 text
│   ├── sym_2GNBSSSS7HPV6RZQ52VFCGRXSPA3KLWISQSF42I                                               100   0.05%  0x000097d5 text
│   ├── sym_2I7C7FZP6TWTSMTZU22CNJPGX6I3G6SD4TF5A6I                                                40   0.02%  0x0000a85d text
│   ├── sym_2K3JTQJLCTROZQI43ERT7GF5BTQ3SMAJXYMCVJI                                                 4   0.00%  0x00010645 text
│   ├── sym_2KMHJG6IWTS4F37J76OPGV6TB6CGBJE6GPXD32Q                                                12   0.01%  0x0000a009 text
│   ├── sym_2LBSTEHS3WY324JWFIWOVZ7UDTLOXPQO34H4NRY                                               116   0.06%  0x00006095 text
│   ├── sym_2NJDBPPMTKK7SKCZUH56L4ROP7ZKWOIUQO27SLQ                                                20   0.01%  0x00001709 text
│   ├── sym_2OKJZ2MNUCXL3HSJRDQVSQKXXMZP7CT7B5YHDDA                                                32   0.02%  0x00008651 text
│   ├── sym_2OOGNLSSB5K32U3GJ2RMG36COQDU6VSPMHTF72Q                                               234   0.12%  0x0000e1db text
│   ├── sym_2ORM7WHEENMS7XIJEHICWP3BYWWMKP4MLHSFBTY                                                28   0.01%  0x0000913d text
│   ├── sym_2ORNMU44KG57RJ5GYPW4FCTEFWDXBHWXYAE3J6I                                                10   0.01%  0x000104a1 text
│   ├── sym_2P3U35PVPGI22WKCAIMTRDZZMPBUUYDSHVM74OA                                                38   0.02%  0x0000d763 text
│   ├── sym_2PM2LKE6VEMWLN5Y5G3VWJFFVQXQATQNOEQGLGY                                               300   0.16%  0x00006439 text
│   ├── sym_2RDISJXERNPMBLAROCL4JWHLKVABCMPSEI3SYLQ                                                24   0.01%  0x000109e7 text
│   ├── sym_2RYCKAR3WFKPENH6IDE433GANEYEYRM46U36FQY                                                36   0.02%  0x0000ab45 text
│   ├── sym_2S7Z7TPCMAQS6R6CWV4R4ZPYNTMGBFZ25UCSXSI                                               636   0.34%  0x0000755d text
│   ├── sym_2SLZWIPHIR5CSBV7A6HDAQTXL3ZUSMVODVKNZ4Y                                                20   0.01%  0x00010ab5 text
│   ├── sym_2TCPCDAUQ3FXZYG56Z6ZP7VCFNUJTBV3EZJYPGY                                                14   0.01%  0x0000fcc7 text
│   ├── sym_2UKPFKMGRDZ4VV635IPSP7DNWK4DJAJ7LOHQN6A                                                30   0.02%  0x0000fedb text
│   ├── sym_2UM6LVQLLMOP7WZDJLNUGNNDXOSOGAIT6WB627Q                                                12   0.01%  0x0000f9d9 text
│   ├── sym_2USEL6R2GGJMMFO4XRNC6NIEFTFUU2HPLL2Z6FQ                                                10   0.01%  0x0000e1af text
│   ├── sym_2X6ZBBHQKFJV27I6OQZLD4IRAL5JANEGA5N34WA                                                36   0.02%  0x00004681 text
│   ├── sym_2XDRNA2ZXXYTKT26BJGXHGMYFMFYTLUP3CCIQTY                                               192   0.10%  0x00008591 text
│   ├── sym_2XF3QKPC5K67F7XQ6MZOMRDUL7RPFCPYHLD2DBY                                                36   0.02%  0x00008f41 text
│   ├── sym_2YSDS7VWGMSD5CN64D2VGQIYXBV3A6NJCHWFZEY                                               212   0.11%  0x0000957d text
│   ├── sym_32MURW7CSXICOYPMCVOPRARLMRLK4UASNCF4JWQ                                                14   0.01%  0x000106c7 text
│   ├── sym_32TMQSVE6U4ANJKUXLQPGXGRIVQJQAN65IQXIPY                                                34   0.02%  0x0000fd71 text
│   ├── sym_33X4NJAF5ERGJDTOD7NIRDMR4KT4JWBGAGRR5WQ                                               156   0.08%  0x0000f131 text
│   ├── sym_35JWAFJL2IEYRDNORVIQ7BBAS7FQNUVOFCLQNSQ                                                24   0.01%  0x0000edc5 text
│   ├── sym_365Y77DXDRWJHR4QPTXJM46KZ7L557J533F2SNY                                               184   0.10%  0x00005b81 text
│   ├── sym_372X2A5BDBSJL35RKML6DDYZEAY4VRQ7VSMHDEY                                                22   0.01%  0x0000ff79 text
│   ├── sym_374Y72IMERHMCB7SZ6ZDMMQPBXWC7SPEE3UJA6Y                                                24   0.01%  0x0000d39d text
