-- west build: running target rom_report
[0/1] cmd.exe /C "cd /D C:\ncs\vturkana\nrf\samples\logi_reference\p_hids_keyb\build_nrf54l15_std1_fp\p_hids_keyb && C:\ncs\toolchains\b620d30767\opt\bin\python.exe C:/ncs/vturkana/zephyr/scripts/footprint/size_report -k C:/ncs/vturkana/nrf/samples/logi_reference/p_hids_keyb/build_nrf54l15_std1_fp/p_hids_keyb/zephyr/zephyr.elf -z C:/ncs/vturkana/zephyr -o C:/ncs/vturkana/nrf/samples/logi_reference/p_hids_keyb/build_nrf54l15_std1_fp/p_hids_keyb --workspace=C:/ncs/vturkana -d 99 rom"
WARN: Symbol 'errno' section '.comment' is not in RAM or ROM.
WARN: Symbol 'z_tls_current' section '' is not in RAM or ROM.
Path                                                                                             Size       %  Address    Section    
│   ├── _2_gap_svc                                                                                  8   0.01%  0x000294e0 bt_gatt_service_static_area
│   ├── _ConfigAbsSyms                                                                              2   0.00%  0x00023b59 text
│   ├── __NVIC_DisableIRQ.lto_priv.0                                                               36   0.02%  0x0000889d text
│   ├── __NVIC_EnableIRQ.lto_priv.0                                                                28   0.02%  0x00008881 text
│   ├── __NVIC_GetPriority                                                                         36   0.02%  0x0001b035 text
│   ├── __NVIC_SetPriority.lto_priv.0.lto_priv.0                                                   40   0.03%  0x000088c1 text
│   ├── __NVIC_SystemReset.lto_priv.1.lto_priv.0                                                   36   0.02%  0x00016f69 text
│   ├── ___HAL_RCS_RADIO_TX_END_TO_CARRIER_NS.lto_priv.0                                            6   0.00%  0x0002a0fc rodata
│   ├── ___HAL_RCS_RADIO_TX_IDLE_TO_TX_NS                                                           6   0.00%  0x0002a104 rodata
│   ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS                                                     12   0.01%  0x0002a178 rodata
│   ├── __aeabi_idiv0                                                                               2   0.00%  0x00007cb1 text
│   ├── __aeabi_memcpy4                                                                            26   0.02%  0x000291a5 text
│   ├── __compound_literal.0                                                                        8   0.01%  0x00029ba0 rodata
│   ├── __compound_literal.0.lto_priv.1.lto_priv.0                                                  4   0.00%  0x00029858 rodata
│   ├── __compound_literal.0.lto_priv.2                                                             4   0.00%  0x0002a1b0 rodata
│   ├── __compound_literal.0.lto_priv.3                                                             4   0.00%  0x0002a280 rodata
│   ├── __compound_literal.0.lto_priv.4                                                             4   0.00%  0x0002a310 rodata
│   ├── __compound_literal.1                                                                        8   0.01%  0x00029bb4 rodata
│   ├── __compound_literal.1.lto_priv.0                                                             4   0.00%  0x0002a1ac rodata
│   ├── __compound_literal.1.lto_priv.1                                                             4   0.00%  0x0002a27c rodata
│   ├── __compound_literal.1.lto_priv.2                                                             4   0.00%  0x0002a570 rodata
│   ├── __compound_literal.1.lto_priv.3                                                             4   0.00%  0x0002a30c rodata
│   ├── __compound_literal.10.lto_priv.0                                                            4   0.00%  0x0002a198 rodata
│   ├── __compound_literal.10.lto_priv.1                                                            4   0.00%  0x0002a2f8 rodata
│   ├── __compound_literal.11.lto_priv.0                                                            4   0.00%  0x0002a190 rodata
│   ├── __compound_literal.11.lto_priv.1                                                            4   0.00%  0x0002a2f0 rodata
│   ├── __compound_literal.12.lto_priv.0                                                            8   0.01%  0x20000cdc datas
│   ├── __compound_literal.12.lto_priv.1                                                            8   0.01%  0x20000d48 datas
│   ├── __compound_literal.13.lto_priv.0                                                            4   0.00%  0x0002a194 rodata
│   ├── __compound_literal.13.lto_priv.1                                                            4   0.00%  0x0002a2f4 rodata
│   ├── __compound_literal.14                                                                       4   0.00%  0x00029910 rodata
│   ├── __compound_literal.15                                                                       4   0.00%  0x0002990c rodata
│   ├── __compound_literal.16                                                                       4   0.00%  0x00029908 rodata
│   ├── __compound_literal.17                                                                       4   0.00%  0x000298fc rodata
│   ├── __compound_literal.18                                                                       8   0.01%  0x200006b0 datas
│   ├── __compound_literal.19                                                                       4   0.00%  0x00029904 rodata
│   ├── __compound_literal.2                                                                        2   0.00%  0x200002c0 datas
│   ├── __compound_literal.2.lto_priv.0                                                             4   0.00%  0x0002a1a8 rodata
│   ├── __compound_literal.2.lto_priv.1                                                             4   0.00%  0x0002a278 rodata
│   ├── __compound_literal.2.lto_priv.2                                                             4   0.00%  0x0002a56c rodata
│   ├── __compound_literal.2.lto_priv.3                                                             4   0.00%  0x0002a308 rodata
│   ├── __compound_literal.20                                                                       4   0.00%  0x00029900 rodata
│   ├── __compound_literal.3.lto_priv.0                                                             4   0.00%  0x0002a188 rodata
│   ├── __compound_literal.3.lto_priv.1                                                             4   0.00%  0x0002a260 rodata
│   ├── __compound_literal.3.lto_priv.2                                                             4   0.00%  0x0002a2e8 rodata
│   ├── __compound_literal.4                                                                        1   0.00%  0x200002bc datas
│   ├── __compound_literal.4.lto_priv.0                                                             8   0.01%  0x20000cec datas
│   ├── __compound_literal.4.lto_priv.1                                                             8   0.01%  0x20000d40 datas
│   ├── __compound_literal.4.lto_priv.2                                                             8   0.01%  0x20000d58 datas
│   ├── __compound_literal.5.lto_priv.0                                                             4   0.00%  0x0002a1a4 rodata
│   ├── __compound_literal.5.lto_priv.1                                                             4   0.00%  0x0002a274 rodata
│   ├── __compound_literal.5.lto_priv.2                                                             4   0.00%  0x0002a304 rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x200002b8 datas
│   ├── __compound_literal.6.lto_priv.0                                                             4   0.00%  0x0002a1a0 rodata
│   ├── __compound_literal.6.lto_priv.1                                                             4   0.00%  0x0002a270 rodata
│   ├── __compound_literal.6.lto_priv.2                                                             4   0.00%  0x0002a300 rodata
│   ├── __compound_literal.7.lto_priv.0                                                             4   0.00%  0x0002a18c rodata
│   ├── __compound_literal.7.lto_priv.1                                                            76   0.05%  0x20000cf4 datas
│   ├── __compound_literal.7.lto_priv.2                                                             4   0.00%  0x0002a2ec rodata
│   ├── __compound_literal.8.lto_priv.0                                                             8   0.01%  0x20000ce4 datas
│   ├── __compound_literal.8.lto_priv.1                                                             4   0.00%  0x0002a26c rodata
│   ├── __compound_literal.8.lto_priv.2                                                             8   0.01%  0x20000d50 datas
│   ├── __compound_literal.9.lto_priv.0                                                             4   0.00%  0x0002a19c rodata
│   ├── __compound_literal.9.lto_priv.1                                                             4   0.00%  0x0002a2fc rodata
│   ├── __device_dts_ord_10                                                                        20   0.01%  0x00029318 device_area
│   ├── __device_dts_ord_12                                                                        20   0.01%  0x00029304 device_area
│   ├── __device_dts_ord_121                                                                       20   0.01%  0x00029368 device_area
│   ├── __device_dts_ord_125                                                                       20   0.01%  0x00029390 device_area
│   ├── __device_dts_ord_130                                                                       20   0.01%  0x0002937c device_area
│   ├── __device_dts_ord_23                                                                        20   0.01%  0x0002932c device_area
│   ├── __device_dts_ord_3                                                                         20   0.01%  0x00029354 device_area
│   ├── __device_dts_ord_4                                                                         20   0.01%  0x00029340 device_area
│   ├── __device_dts_ord_56                                                                        20   0.01%  0x000293b8 device_area
│   ├── __device_dts_ord_64                                                                        20   0.01%  0x000293e0 device_area
│   ├── __device_dts_ord_65                                                                        20   0.01%  0x000292f0 device_area
│   ├── __device_dts_ord_78                                                                        20   0.01%  0x000293cc device_area
│   ├── __device_dts_ord_97                                                                        20   0.01%  0x000293a4 device_area
│   ├── __devstate_dts_ord_10.lto_priv.0                                                            2   0.00%  0x20000d7c device_states
│   ├── __devstate_dts_ord_12.lto_priv.0                                                            2   0.00%  0x20000d7a device_states
│   ├── __devstate_dts_ord_121.lto_priv.0                                                           2   0.00%  0x20000d80 device_states
│   ├── __devstate_dts_ord_125                                                                      2   0.00%  0x20000d82 device_states
│   ├── __devstate_dts_ord_130                                                                      2   0.00%  0x20000d78 device_states
│   ├── __devstate_dts_ord_23.lto_priv.0                                                            2   0.00%  0x20000d7e device_states
│   ├── __devstate_dts_ord_3                                                                        2   0.00%  0x20000d8a device_states
│   ├── __devstate_dts_ord_4.lto_priv.0                                                             2   0.00%  0x20000d76 device_states
│   ├── __devstate_dts_ord_56                                                                       2   0.00%  0x20000d86 device_states
│   ├── __devstate_dts_ord_64                                                                       2   0.00%  0x20000d8e device_states
│   ├── __devstate_dts_ord_65.lto_priv.0                                                            2   0.00%  0x20000d8c device_states
│   ├── __devstate_dts_ord_78                                                                       2   0.00%  0x20000d88 device_states
│   ├── __devstate_dts_ord_97                                                                       2   0.00%  0x20000d84 device_states
│   ├── __file_str_put                                                                             16   0.01%  0x00029203 text
│   ├── __init___device_dts_ord_10                                                                  8   0.01%  0x00029248 initlevel
│   ├── __init___device_dts_ord_12                                                                  8   0.01%  0x00029250 initlevel
│   ├── __init___device_dts_ord_121                                                                 8   0.01%  0x00029290 initlevel
│   ├── __init___device_dts_ord_125                                                                 8   0.01%  0x000292c8 initlevel
│   ├── __init___device_dts_ord_130                                                                 8   0.01%  0x000292d0 initlevel
│   ├── __init___device_dts_ord_23                                                                  8   0.01%  0x00029258 initlevel
│   ├── __init___device_dts_ord_3                                                                   8   0.01%  0x00029268 initlevel
│   ├── __init___device_dts_ord_4                                                                   8   0.01%  0x00029270 initlevel
│   ├── __init___device_dts_ord_56                                                                  8   0.01%  0x000292a8 initlevel
│   ├── __init___device_dts_ord_64                                                                  8   0.01%  0x000292b0 initlevel
│   ├── __init___device_dts_ord_65                                                                  8   0.01%  0x00029230 initlevel
│   ├── __init___device_dts_ord_78                                                                  8   0.01%  0x000292b8 initlevel
│   ├── __init___device_dts_ord_97                                                                  8   0.01%  0x000292c0 initlevel
│   ├── __init__psa_crypto_init                                                                     8   0.01%  0x000292e0 initlevel
│   ├── __init_bas_init                                                                             8   0.01%  0x000292e8 initlevel
│   ├── __init_init_mem_slab_obj_core_list                                                          8   0.01%  0x00029238 initlevel
│   ├── __init_k_sys_work_q_init                                                                    8   0.01%  0x000292a0 initlevel
│   ├── __init_long_wq_init                                                                         8   0.01%  0x000292d8 initlevel
│   ├── __init_malloc_prepare                                                                       8   0.01%  0x00029288 initlevel
│   ├── __init_mpsl_lib_init_sys                                                                    8   0.01%  0x00029260 initlevel
│   ├── __init_mpsl_low_prio_init                                                                   8   0.01%  0x00029298 initlevel
│   ├── __init_nordicsemi_nrf54l_init                                                               8   0.01%  0x00029228 initlevel
│   ├── __init_statics_init_pre                                                                     8   0.01%  0x00029240 initlevel
│   ├── __init_sys_clock_driver_init                                                                8   0.01%  0x00029278 initlevel
│   ├── __init_xoshiro128_initialize                                                                8   0.01%  0x00029280 initlevel
│   ├── __isr_table_entry__isr_wrapper_irq_0                                                        4   0.00%  0x00007840 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_10                                                       4   0.00%  0x00007854 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_100                                                      4   0.00%  0x00007908 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_102                                                      4   0.00%  0x0000790c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_104                                                      4   0.00%  0x00007910 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_106                                                      4   0.00%  0x00007914 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_108                                                      4   0.00%  0x00007918 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_110                                                      4   0.00%  0x0000791c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_112                                                      4   0.00%  0x00007920 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_114                                                      4   0.00%  0x00007924 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_116                                                      4   0.00%  0x00007928 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_118                                                      4   0.00%  0x0000792c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_12                                                       4   0.00%  0x00007858 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_120                                                      4   0.00%  0x00007930 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_122                                                      4   0.00%  0x00007934 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_124                                                      4   0.00%  0x00007938 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_126                                                      4   0.00%  0x0000793c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_128                                                      4   0.00%  0x00007940 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_130                                                      4   0.00%  0x00007944 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_132                                                      4   0.00%  0x00007948 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_134                                                      4   0.00%  0x0000794c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_136                                                      4   0.00%  0x00007950 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_138                                                      4   0.00%  0x00007954 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_14                                                       4   0.00%  0x0000785c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_140                                                      4   0.00%  0x00007958 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_142                                                      4   0.00%  0x0000795c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_144                                                      4   0.00%  0x00007960 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_146                                                      4   0.00%  0x00007964 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_148                                                      4   0.00%  0x00007968 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_150                                                      4   0.00%  0x0000796c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_152                                                      4   0.00%  0x00007970 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_154                                                      4   0.00%  0x00007974 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_156                                                      4   0.00%  0x00007978 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_158                                                      4   0.00%  0x0000797c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_16                                                       4   0.00%  0x00007860 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_160                                                      4   0.00%  0x00007980 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_162                                                      4   0.00%  0x00007984 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_164                                                      4   0.00%  0x00007988 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_166                                                      4   0.00%  0x0000798c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_168                                                      4   0.00%  0x00007990 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_170                                                      4   0.00%  0x00007994 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_172                                                      4   0.00%  0x00007998 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_174                                                      4   0.00%  0x0000799c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_176                                                      4   0.00%  0x000079a0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_178                                                      4   0.00%  0x000079a4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_18                                                       4   0.00%  0x00007864 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_180                                                      4   0.00%  0x000079a8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_182                                                      4   0.00%  0x000079ac rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_184                                                      4   0.00%  0x000079b0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_186                                                      4   0.00%  0x000079b4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_188                                                      4   0.00%  0x000079b8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_190                                                      4   0.00%  0x000079bc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_192                                                      4   0.00%  0x000079c0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_194                                                      4   0.00%  0x000079c4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_196                                                      4   0.00%  0x000079c8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_198                                                      4   0.00%  0x000079cc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_2                                                        4   0.00%  0x00007844 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_20                                                       4   0.00%  0x00007868 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_200                                                      4   0.00%  0x000079d0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_202                                                      4   0.00%  0x000079d4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_204                                                      4   0.00%  0x000079d8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_206                                                      4   0.00%  0x000079dc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_208                                                      4   0.00%  0x000079e0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_210                                                      4   0.00%  0x000079e4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_212                                                      4   0.00%  0x000079e8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_214                                                      4   0.00%  0x000079ec rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_216                                                      4   0.00%  0x000079f0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_218                                                      4   0.00%  0x000079f4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_22                                                       4   0.00%  0x0000786c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_220                                                      4   0.00%  0x000079f8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_222                                                      4   0.00%  0x000079fc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_224                                                      4   0.00%  0x00007a00 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_226                                                      4   0.00%  0x00007a04 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_228                                                      4   0.00%  0x00007a08 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_230                                                      4   0.00%  0x00007a0c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_232                                                      4   0.00%  0x00007a10 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_234                                                      4   0.00%  0x00007a14 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_236                                                      4   0.00%  0x00007a18 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_238                                                      4   0.00%  0x00007a1c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_24                                                       4   0.00%  0x00007870 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_240                                                      4   0.00%  0x00007a20 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_242                                                      4   0.00%  0x00007a24 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_244                                                      4   0.00%  0x00007a28 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_246                                                      4   0.00%  0x00007a2c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_248                                                      4   0.00%  0x00007a30 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_250                                                      4   0.00%  0x00007a34 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_252                                                      4   0.00%  0x00007a38 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_254                                                      4   0.00%  0x00007a3c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_256                                                      4   0.00%  0x00007a40 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_258                                                      4   0.00%  0x00007a44 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_26                                                       4   0.00%  0x00007874 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_260                                                      4   0.00%  0x00007a48 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_262                                                      4   0.00%  0x00007a4c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_264                                                      4   0.00%  0x00007a50 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_266                                                      4   0.00%  0x00007a58 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_268                                                      4   0.00%  0x00007a5c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_270                                                      4   0.00%  0x00007a60 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_272                                                      4   0.00%  0x00007a64 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_274                                                      4   0.00%  0x00007a6c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_276                                                      4   0.00%  0x00007a70 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_278                                                      4   0.00%  0x00007a74 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_28                                                       4   0.00%  0x00007878 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_280                                                      4   0.00%  0x00007a78 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_282                                                      4   0.00%  0x00007a7c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_284                                                      4   0.00%  0x00007a80 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_286                                                      4   0.00%  0x00007a84 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_288                                                      4   0.00%  0x00007a88 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_290                                                      4   0.00%  0x00007a8c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_292                                                      4   0.00%  0x00007a90 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_294                                                      4   0.00%  0x00007a94 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_296                                                      4   0.00%  0x00007a98 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_298                                                      4   0.00%  0x00007a9c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_30                                                       4   0.00%  0x0000787c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_300                                                      4   0.00%  0x00007aa0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_302                                                      4   0.00%  0x00007aa4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_304                                                      4   0.00%  0x00007aa8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_306                                                      4   0.00%  0x00007aac rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_308                                                      4   0.00%  0x00007ab0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_310                                                      4   0.00%  0x00007ab4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_312                                                      4   0.00%  0x00007ab8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_314                                                      4   0.00%  0x00007abc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_316                                                      4   0.00%  0x00007ac0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_318                                                      4   0.00%  0x00007ac4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_32                                                       4   0.00%  0x00007880 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_320                                                      4   0.00%  0x00007ac8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_322                                                      4   0.00%  0x00007acc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_324                                                      4   0.00%  0x00007ad0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_326                                                      4   0.00%  0x00007ad4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_328                                                      4   0.00%  0x00007ad8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_330                                                      4   0.00%  0x00007adc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_332                                                      4   0.00%  0x00007ae0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_334                                                      4   0.00%  0x00007ae4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_336                                                      4   0.00%  0x00007ae8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_338                                                      4   0.00%  0x00007aec rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_34                                                       4   0.00%  0x00007884 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_340                                                      4   0.00%  0x00007af0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_342                                                      4   0.00%  0x00007af4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_344                                                      4   0.00%  0x00007af8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_346                                                      4   0.00%  0x00007afc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_348                                                      4   0.00%  0x00007b00 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_350                                                      4   0.00%  0x00007b04 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_352                                                      4   0.00%  0x00007b08 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_354                                                      4   0.00%  0x00007b0c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_356                                                      4   0.00%  0x00007b10 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_358                                                      4   0.00%  0x00007b14 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_36                                                       4   0.00%  0x00007888 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_360                                                      4   0.00%  0x00007b18 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_362                                                      4   0.00%  0x00007b1c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_364                                                      4   0.00%  0x00007b20 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_366                                                      4   0.00%  0x00007b24 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_368                                                      4   0.00%  0x00007b28 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_370                                                      4   0.00%  0x00007b2c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_372                                                      4   0.00%  0x00007b30 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_374                                                      4   0.00%  0x00007b34 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_376                                                      4   0.00%  0x00007b38 rom_start
