uuid,parent,level,identifier,name,size
20142,10002,2,:\llcp_pdu_decode_phy_rsp,llcp_pdu_decode_phy_rsp,28
20143,10002,2,:\bt_addr_none,bt_addr_none,6
20144,10002,2,:\strncmp,strncmp,36
20145,10002,2,:\strcpy,strcpy,16
20146,10002,2,:\__aeabi_memcpy,__aeabi_memcpy,26
20147,10002,2,:\__libc_fini_array,__libc_fini_array,44
20148,10002,2,:\bt_addr_le_any,bt_addr_le_any,7
20149,10002,2,:\strnlen,strnlen,24
20150,10002,2,:\_sw_isr_table,_sw_isr_table,2168
20151,10002,2,:\sx_curve_nistp256,sx_curve_nistp256,12
20152,10002,2,:\__device_dts_ord_23,__device_dts_ord_23,20
20153,10002,2,:\bt_smp_sign,bt_smp_sign,6
20154,10002,2,:\SystemCoreClock,SystemCoreClock,4
20155,10002,2,:\__aeabi_ldiv0,__aeabi_ldiv0,2
20156,10002,2,:\radio_rssi_status_reset,radio_rssi_status_reset,2
20157,10002,2,:\radio_pkt_tx_set,radio_pkt_tx_set,12
20158,10002,2,:\exit,exit,28
20159,10002,2,:\radio_tmr_end_capture,radio_tmr_end_capture,2
20160,10002,2,:\__device_dts_ord_12,__device_dts_ord_12,20
20161,10002,2,:\__device_dts_ord_57,__device_dts_ord_57,20
20162,10002,2,:\__device_dts_ord_10,__device_dts_ord_10,20
20163,10002,2,:\strtoul,strtoul,204
20164,10002,2,:\__device_dts_ord_102,__device_dts_ord_102,20
20165,10002,2,:\mpu_config,mpu_config,8
20166,10002,2,:\__device_dts_ord_4,__device_dts_ord_4,20
20167,10002,2,:\__device_dts_ord_3,__device_dts_ord_3,20
20168,10002,2,:\__l_vfprintf,__l_vfprintf,1204
20169,10002,2,:\stdout,stdout,4
20170,10002,2,:\sxhashalg_sha2_256,sxhashalg_sha2_256,32
20171,10002,2,:\radio_stop,radio_stop,2
20172,10002,2,:\llcp_pdu_decode_conn_param_rsp,llcp_pdu_decode_conn_param_rsp,70
20173,10002,2,:\llcp_pdu_decode_length_rsp,llcp_pdu_decode_length_rsp,80
20174,10002,2,:\__udivmoddi4,__udivmoddi4,668
20175,10002,2,:\__device_dts_ord_112,__device_dts_ord_112,20
20176,10002,2,:\puts,puts,64
20177,10002,2,:\lll_scan_reset,lll_scan_reset,4
20178,10002,2,:\__device_dts_ord_118,__device_dts_ord_118,20
20179,10002,2,:\__device_dts_ord_117,__device_dts_ord_117,20
20180,10002,2,:\strlen,strlen,16
20181,10002,2,:\sxhashalg_sha2_224,sxhashalg_sha2_224,32
20183,10182,2,subsys,subsys,118525
21467,10182,2,include,include,1650
21523,10182,2,lib,lib,6038
21639,10182,2,arch,arch,3336
21705,10182,2,soc,soc,268
21716,10182,2,drivers,drivers,8887
21888,10182,2,kernel,kernel,14908
22063,10182,2,modules,modules,6
22070,12069,2,zephyr,zephyr,1122
22087,12086,2,C:\,C:\,2284
22131,12130,2,nrf,nrf,28241
22529,12130,2,modules,modules,14523
30184,20183,3,subsys\bluetooth,bluetooth,112237
31383,20183,3,subsys\fs,fs,3682
31414,20183,3,subsys\storage,storage,248
31423,20183,3,subsys\settings,settings,2288
31457,20183,3,subsys\random,random,32
31461,20183,3,subsys\mem_mgmt,mem_mgmt,12
31464,20183,3,subsys\logging,logging,26
31468,21467,3,include\zephyr,zephyr,1650
31524,21523,3,lib\crc,crc,60
31528,21523,3,lib\heap,heap,1578
31550,21523,3,lib\os,os,210
31565,21523,3,lib\utils,utils,2048
31584,21523,3,lib\libc,libc,158
31601,21523,3,lib\net_buf,net_buf,1856
31636,21523,3,lib\hash,hash,128
31640,21639,3,arch\arm,arm,3336
31706,21705,3,soc\nordic,nordic,268
31717,21716,3,drivers\clock_control,clock_control,1362
31745,21716,3,drivers\console,console,88
31750,21716,3,drivers\flash,flash,2486
31794,21716,3,drivers\gpio,gpio,1166
31816,21716,3,drivers\pinctrl,pinctrl,383
31822,21716,3,drivers\serial,serial,536
31837,21716,3,drivers\spi,spi,2314
31862,21716,3,drivers\timer,timer,444
31871,21716,3,drivers\entropy,entropy,84
31884,21716,3,drivers\cache,cache,24
31889,21888,3,kernel\init.c,init.c,700
31899,21888,3,kernel\kheap.c,kheap.c,484
31905,21888,3,kernel\mem_slab.c,mem_slab.c,648
31911,21888,3,kernel\mutex.c,mutex.c,726
31916,21888,3,kernel\include,include,234
31925,21888,3,kernel\queue.c,queue.c,784
31934,21888,3,kernel\system_work_q.c,system_work_q.c,60
31937,21888,3,kernel\work.c,work.c,3162
31964,21888,3,kernel\sched.c,sched.c,3562
31991,21888,3,kernel\timeslicing.c,timeslicing.c,388
31996,21888,3,kernel\timeout.c,timeout.c,1368
32012,21888,3,kernel\poll.c,poll.c,416
32016,21888,3,kernel\mempool.c,mempool.c,288
32025,21888,3,kernel\events.c,events.c,498
32033,21888,3,kernel\thread.c,thread.c,330
32039,21888,3,kernel\xip.c,xip.c,56
32041,21888,3,kernel\init_static.c,init_static.c,2
32043,21888,3,kernel\spinlock_validate.c,spinlock_validate.c,88
32047,21888,3,kernel\idle.c,idle.c,64
32049,21888,3,kernel\sem.c,sem.c,572
32054,21888,3,kernel\device.c,device.c,74
32057,21888,3,kernel\condvar.c,condvar.c,212
32059,21888,3,kernel\busy_wait.c,busy_wait.c,8
32061,21888,3,kernel\fatal.c,fatal.c,184
32064,22063,3,modules\hal_nordic,hal_nordic,6
32071,22070,3,zephyr\include,include,36
32080,22070,3,zephyr\isr_tables.c,isr_tables.c,1084
32082,22070,3,zephyr\misc,misc,2
32088,22087,3,C:\ncs,ncs,2284
32132,22131,3,nrf\subsys,subsys,27077
32511,22131,3,nrf\lib,lib,1164
32530,22529,3,modules\crypto,crypto,6000
32609,22529,3,modules\hal,hal,8523
