-- west build: running target rom_report
[0/1] cmd.exe /C "cd /D C:\ncs\ws-turkana\logi_reference\p_hids_keyb\build_nrf54l15_std1\p_hids_keyb && C:\ncs\toolchains\b620d30767\opt\bin\python.exe C:/ncs/vturkana/zephyr/scripts/footprint/size_report -k C:/ncs/ws-turkana/logi_reference/p_hids_keyb/build_nrf54l15_std1/p_hids_keyb/zephyr/zephyr.elf -z C:/ncs/vturkana/zephyr -o C:/ncs/ws-turkana/logi_reference/p_hids_keyb/build_nrf54l15_std1/p_hids_keyb --workspace=C:/ncs/vturkana -d 99 rom"
Path                                                                                             Size       %  Address    Section    
│   ├── __compound_literal.11                                                                       4   0.00%  0x00033ed8 rodata
│   ├── __compound_literal.12                                                                       8   0.00%  0x200004cc datas
│   ├── __compound_literal.12                                                                       8   0.00%  0x20000668 datas
│   ├── __compound_literal.13                                                                       4   0.00%  0x00033e48 rodata
│   ├── __compound_literal.13                                                                       4   0.00%  0x00033ed4 rodata
│   ├── __compound_literal.14                                                                       4   0.00%  0x00033ed0 rodata
│   ├── __compound_literal.15                                                                       4   0.00%  0x00033ecc rodata
│   ├── __compound_literal.16                                                                       4   0.00%  0x00033ec8 rodata
│   ├── __compound_literal.17                                                                       4   0.00%  0x00033ec4 rodata
│   ├── __compound_literal.18                                                                       8   0.00%  0x2000063c datas
│   ├── __compound_literal.19                                                                       4   0.00%  0x00033ec0 rodata
│   ├── __compound_literal.2                                                                        2   0.00%  0x20000c92 datas
│   ├── __compound_literal.2                                                                        4   0.00%  0x00033e68 rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x00033e84 rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x00033e98 rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x00033ef4 rodata
│   ├── __compound_literal.20                                                                       4   0.00%  0x00033ebc rodata
│   ├── __compound_literal.21                                                                       4   0.00%  0x00033eb8 rodata
│   ├── __compound_literal.22                                                                       4   0.00%  0x00033eb4 rodata
│   ├── __compound_literal.23                                                                       8   0.00%  0x20000634 datas
│   ├── __compound_literal.24                                                                       4   0.00%  0x00033eb0 rodata
│   ├── __compound_literal.25                                                                       4   0.00%  0x00033eac rodata
│   ├── __compound_literal.26                                                                       4   0.00%  0x00033ea8 rodata
│   ├── __compound_literal.27                                                                       8   0.00%  0x2000062c datas
│   ├── __compound_literal.28                                                                       4   0.00%  0x00033ea4 rodata
│   ├── __compound_literal.3                                                                        4   0.00%  0x00033e64 rodata
│   ├── __compound_literal.3                                                                        4   0.00%  0x00033e80 rodata
│   ├── __compound_literal.3                                                                        4   0.00%  0x00033ef0 rodata
│   ├── __compound_literal.4                                                                        1   0.00%  0x20000c91 datas
│   ├── __compound_literal.4                                                                        8   0.00%  0x200004dc datas
│   ├── __compound_literal.4                                                                        8   0.00%  0x20000508 datas
│   ├── __compound_literal.4                                                                        8   0.00%  0x20000678 datas
│   ├── __compound_literal.5                                                                        4   0.00%  0x00033e60 rodata
│   ├── __compound_literal.5                                                                        4   0.00%  0x00033e7c rodata
│   ├── __compound_literal.5                                                                        4   0.00%  0x00033eec rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x20000c8d datas
│   ├── __compound_literal.6                                                                        4   0.00%  0x00033e5c rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x00033e78 rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x00033ee8 rodata
│   ├── __compound_literal.7                                                                        4   0.00%  0x00033e58 rodata
│   ├── __compound_literal.7                                                                       36   0.02%  0x200004e4 datas
│   ├── __compound_literal.7                                                                        4   0.00%  0x00033ee4 rodata
│   ├── __compound_literal.8                                                                        8   0.00%  0x200004d4 datas
│   ├── __compound_literal.8                                                                        4   0.00%  0x00033e74 rodata
│   ├── __compound_literal.8                                                                        8   0.00%  0x20000670 datas
│   ├── __compound_literal.9                                                                        4   0.00%  0x00033e54 rodata
│   ├── __compound_literal.9                                                                        4   0.00%  0x00033ee0 rodata
│   ├── __device_dts_ord_10                                                                        20   0.01%  0x00030dc4 device_area
│   ├── __device_dts_ord_102                                                                       20   0.01%  0x00030e14 device_area
│   ├── __device_dts_ord_113                                                                       20   0.01%  0x00030e28 device_area
│   ├── __device_dts_ord_117                                                                       20   0.01%  0x00030e50 device_area
│   ├── __device_dts_ord_118                                                                       20   0.01%  0x00030e64 device_area
│   ├── __device_dts_ord_12                                                                        20   0.01%  0x00030db0 device_area
│   ├── __device_dts_ord_122                                                                       20   0.01%  0x00030e3c device_area
│   ├── __device_dts_ord_23                                                                        20   0.01%  0x00030dd8 device_area
│   ├── __device_dts_ord_3                                                                         20   0.01%  0x00030dec device_area
│   ├── __device_dts_ord_4                                                                         20   0.01%  0x00030e00 device_area
│   ├── __device_dts_ord_57                                                                        20   0.01%  0x00030d9c device_area
│   ├── __file_str_put                                                                             16   0.01%  0x00030ca7 text
│   ├── __l_vfprintf                                                                             1204   0.51%  0x00025991 text
│   ├── __libc_fini_array                                                                          44   0.02%  0x00025e45 text
│   ├── __ultoa_invert                                                                            172   0.07%  0x00030bfb text
│   ├── _sw_isr_table                                                                            2168   0.92%  0x00030e78 sw_isr_table
│   ├── alen.0                                                                                      2   0.00%  0x2000007c datas
│   ├── att_exec_write_req                                                                          4   0.00%  0x00028087 text
│   ├── bt_addr_any                                                                                 6   0.00%  0x000353b9 rodata
│   ├── bt_addr_le_any                                                                              7   0.00%  0x000353ac rodata
│   ├── bt_addr_le_none                                                                             7   0.00%  0x000353a5 rodata
│   ├── bt_addr_none                                                                                6   0.00%  0x000353b3 rodata
│   ├── bt_dev                                                                                    376   0.16%  0x200000b0 datas
│   ├── bt_smp_sign                                                                                 6   0.00%  0x00028d7f text
│   ├── chr.1                                                                                       4   0.00%  0x20000258 datas
│   ├── cracen_initialized.0                                                                        4   0.00%  0x2000086c datas
│   ├── cracen_mac_verify_setup                                                                     4   0.00%  0x0002aa3f text
│   ├── delay_machine_code.0                                                                        6   0.00%  0x00032100 rodata
│   ├── delay_machine_code.0                                                                        6   0.00%  0x00032110 rodata
│   ├── exit                                                                                       28   0.01%  0x00025811 text
│   ├── fem_none_abort_clear                                                                        6   0.00%  0x00030339 text
│   ├── fem_none_abort_reduce                                                                       4   0.00%  0x0003032f text
│   ├── fem_none_cleanup                                                                            2   0.00%  0x00030345 text
│   ├── fem_none_lna_configuration_clear                                                            6   0.00%  0x0003033f text
│   ├── fem_none_lna_configuration_set                                                              6   0.00%  0x00030333 text
│   ├── find_next                                                                                   6   0.00%  0x00028851 text
│   ├── flags.0                                                                                     1   0.00%  0x00031d54 rodata
│   ├── gatt_conn_auth_info_cb.1                                                                   16   0.01%  0x2000061c datas
│   ├── gatt_conn_cb.0                                                                             36   0.02%  0x200005f8 datas
│   ├── hex.4                                                                                      17   0.01%  0x000353dd rodata
│   ├── initial_run.2                                                                               1   0.00%  0x20000c9d datas
│   ├── l2cap_disconnected                                                                          2   0.00%  0x00027b71 text
│   ├── levels.0                                                                                   24   0.01%  0x000328c4 rodata
│   ├── ll_event_support_slave                                                                     16   0.01%  0x0001e6cd text
│   ├── ll_pdu_dc_cur_latency_get                                                                   6   0.00%  0x0002ec39 text
│   ├── ll_pdu_dc_ersp_skds_set                                                                     4   0.00%  0x0002ed0d text
│   ├── ll_pdu_dc_phy_update_ind_instant_get                                                        4   0.00%  0x0002edc5 text
│   ├── ll_pdu_dc_reject_ext_ind_reject_opcode_get                                                  4   0.00%  0x0002edeb text
│   ├── ll_pdu_dc_reject_ext_ind_reject_opcode_set                                                  4   0.00%  0x0002ede7 text
│   ├── ll_pdu_dc_vi_version_get                                                                    4   0.00%  0x0002ed15 text
│   ├── m_adv_ds_on_state_scan_rsp_send_legacy                                                      4   0.00%  0x0002fba7 text
│   ├── m_lut.0                                                                                    20   0.01%  0x00031a8c rodata
│   ├── m_lut.0                                                                                    20   0.01%  0x00031b10 rodata
│   ├── m_lut.0                                                                                    20   0.01%  0x00031cfc rodata
│   ├── m_lut.0                                                                                    20   0.01%  0x00031d3c rodata
│   ├── m_lut.0                                                                                    20   0.01%  0x00031dd8 rodata
│   ├── m_lut.0                                                                                    20   0.01%  0x00031ef4 rodata
│   ├── m_lut.0                                                                                    20   0.01%  0x00031f14 rodata
│   ├── m_lut.1                                                                                    20   0.01%  0x00031d6c rodata
│   ├── m_lut.1                                                                                    20   0.01%  0x00031ec8 rodata
│   ├── m_lut.2                                                                                    20   0.01%  0x00031ea0 rodata
│   ├── m_lut.3                                                                                    20   0.01%  0x00031eb4 rodata
│   ├── m_sca_mapping.0                                                                            24   0.01%  0x00031a58 rodata
│   ├── m_sca_mapping.0                                                                            24   0.01%  0x00031b24 rodata
│   ├── m_sca_mapping.0                                                                            24   0.01%  0x00031b84 rodata
│   ├── m_sca_mapping.0                                                                            24   0.01%  0x00031ce4 rodata
│   ├── m_sca_mapping.0                                                                            24   0.01%  0x00031d94 rodata
│   ├── m_sca_mapping.1                                                                            24   0.01%  0x00031ae4 rodata
│   ├── m_sca_mapping.1                                                                            24   0.01%  0x00031dc0 rodata
│   ├── memcmp                                                                                     32   0.01%  0x00030b9f text
│   ├── memcpy                                                                                     26   0.01%  0x00030b75 text
│   ├── memset                                                                                     16   0.01%  0x00030b8f text
│   ├── mpsl_device_check_if_hardware_is_nrf52810                                                   4   0.00%  0x000309af text
│   ├── mpsl_device_check_if_hardware_is_nrf52811                                                   4   0.00%  0x000309b3 text
│   ├── mpsl_device_check_if_hardware_is_nrf52832                                                   4   0.00%  0x000309b7 text
│   ├── mpsl_sleep_wfe_when_we_dont_expect_many_interruptions                                       4   0.00%  0x000309bf text
│   ├── mpu_config                                                                                  8   0.00%  0x00032258 rodata
│   ├── net_buf_fixed_cb                                                                           12   0.01%  0x00032284 rodata
│   ├── nordic_str.1                                                                               24   0.01%  0x000322d0 rodata
│   ├── nrf_memcpy                                                                                268   0.11%  0x000256bd text
│   ├── ops.0                                                                                      40   0.02%  0x000323e4 rodata
│   ├── ops.0                                                                                      40   0.02%  0x200005d0 datas
│   ├── ops.0                                                                                      40   0.02%  0x000325b8 rodata
│   ├── pages_layout.1                                                                              8   0.00%  0x00032684 rodata
│   ├── parameters.0                                                                                8   0.00%  0x0003267c rodata
│   ├── phy_masks.1                                                                                 3   0.00%  0x00031a84 rodata
│   ├── plat_str.2                                                                                 16   0.01%  0x000322e8 rodata
│   ├── platform_free_uninit                                                                        2   0.00%  0x00029fff text
│   ├── port_offset.1                                                                              16   0.01%  0x000382ea rodata
│   ├── puts                                                                                       64   0.03%  0x0002582d text
│   ├── report_map.0                                                                               63   0.03%  0x00034517 rodata
│   ├── salt.0                                                                                     16   0.01%  0x0003782e rodata
│   ├── smp_central_ident                                                                           4   0.00%  0x00028c0b text
│   ├── smp_pairing_rsp                                                                             4   0.00%  0x00028c0f text
│   ├── smp_security_request                                                                        4   0.00%  0x00028b51 text
│   ├── smp_signing_info                                                                            4   0.00%  0x00028c13 text
│   ├── snprintf                                                                                   88   0.04%  0x0002586d text
│   ├── soc_config_cleanup                                                                          4   0.00%  0x0002cd31 text
│   ├── stderr                                                                                      4   0.00%  0x00032280 rodata
│   ├── strncmp                                                                                    36   0.02%  0x00030bbf text
│   ├── strnlen                                                                                    24   0.01%  0x00030be3 text
│   ├── strtoul                                                                                   204   0.09%  0x000258c5 text
│   ├── sx_curve_nistp256                                                                          12   0.01%  0x00033e0c rodata
│   ├── sxhashalg_sha2_224                                                                         32   0.01%  0x00033ddc rodata
│   ├── sxhashalg_sha2_256                                                                         32   0.01%  0x00033dbc rodata
│   ├── transitions.0                                                                              12   0.01%  0x00032658 rodata
│   └── var_str.0                                                                                  16   0.01%  0x000322c0 rodata
├── /                                                                                               0   0.00%  - 
│   └── C:\                                                                                     74303  31.42%  - 
│       ├── ncs                                                                                 62352  26.36%  - 
│       │   └── ws-turkana                                                                      62352  26.36%  - 
│       │       └── logi_reference                                                              62352  26.36%  - 
│       │           └── p_hids_keyb                                                             62352  26.36%  - 
│       │               ├── build_nrf54l15_std1                                                 59256  25.05%  - 
│       │               │   ├── nrfsoc                                                            212   0.09%  - 
│       │               │   │   └── libs                                                          212   0.09%  - 
│       │               │   │       ├── base                                                      120   0.05%  - 
│       │               │   │       │   └── include                                               120   0.05%  - 
│       │               │   │       │       └── softdevice_assert.h                               120   0.05%  - 
│       │               │   │       │           └── sdc_internal_assertion_handler                120   0.05%  0x0001a119 text
│       │               │   │       └── soc                                                        92   0.04%  - 
│       │               │   │           └── src                                                    92   0.04%  - 
│       │               │   │               └── soc_config.c                                       92   0.04%  - 
│       │               │   │                   └── soc_config_init                                92   0.04%  0x0001af21 text
│       │               │   └── stack                                                           59044  24.96%  - 
│       │               │       ├── libs                                                        57124  24.15%  - 
│       │               │       │   ├── cs                                                         60   0.03%  - 
│       │               │       │   │   ├── include                                                28   0.01%  - 
│       │               │       │   │   │   └── cs_utils.h                                         28   0.01%  - 
│       │               │       │   │   │       ├── cs_utils_cs_running                            14   0.01%  0x0002d1ff text
│       │               │       │   │   │       └── cs_utils_cs_running                            14   0.01%  0x0002d20d text
│       │               │       │   │   └── src                                                    32   0.01%  - 
│       │               │       │   │       ├── cs_drbg.c                                           8   0.00%  - 
│       │               │       │   │       │   ├── m_cs_drbg_init_aa                               4   0.00%  0x200000a0 datas
│       │               │       │   │       │   └── m_cs_drbg_refl_aa                               4   0.00%  0x2000009c datas
│       │               │       │   │       └── cs_utils.c                                         24   0.01%  - 
│       │               │       │   │           └── antenna_path_permutations                      24   0.01%  0x00031f60 rodata
│       │               │       │   ├── hal                                                      6355   2.69%  - 
│       │               │       │   │   ├── include                                               360   0.15%  - 
│       │               │       │   │   │   └── hal_rcs.h                                         360   0.15%  - 
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_END_TO_CARRIER_NS          10   0.00%  0x00031f08 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_IDLE_TO_TX_NS              10   0.00%  0x00031e80 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031a44 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031aa0 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031ab4 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031acc rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031afc rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031b44 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031c5c rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031c70 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031cb4 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031cd0 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031d10 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031d24 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031d58 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031d80 rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031dac rodata
│       │               │       │   │   │       ├── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031df8 rodata
│       │               │       │   │   │       └── ___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS         20   0.01%  0x00031e8c rodata
│       │               │       │   │   └── src                                                  5995   2.53%  - 
│       │               │       │   │       ├── hal.c                                              22   0.01%  - 
│       │               │       │   │       │   └── hal_init                                       22   0.01%  0x00030241 text
│       │               │       │   │       ├── hal_aar.c                                         452   0.19%  - 
│       │               │       │   │       │   ├── hal_aar_configure                             100   0.04%  0x00021bdd text
│       │               │       │   │       │   ├── hal_aar_disable                               100   0.04%  0x00021c91 text
│       │               │       │   │       │   ├── hal_aar_enable_on_event                        80   0.03%  0x00021c41 text
│       │               │       │   │       │   ├── hal_aar_init                                   20   0.01%  0x00021bc9 text
│       │               │       │   │       │   ├── hal_aar_last_resolved_index_get                32   0.01%  0x00021d29 text
│       │               │       │   │       │   ├── hal_aar_status_get                             52   0.02%  0x00021cf5 text
│       │               │       │   │       │   ├── hal_aar_wait_for_resolution                    36   0.02%  0x00030257 text
│       │               │       │   │       │   └── m_aar_status_successfully_resolved             32   0.01%  0x00021ba9 text
│       │               │       │   │       ├── hal_ccm.c                                         820   0.35%  - 
│       │               │       │   │       │   ├── hal_ccm_crypt_prepare                         208   0.09%  0x00021d8d text
│       │               │       │   │       │   ├── hal_ccm_crypt_start                           460   0.19%  0x00021e5d text
│       │               │       │   │       │   ├── hal_ccm_disable                                28   0.01%  0x00022029 text
│       │               │       │   │       │   ├── hal_ccm_init                                   16   0.01%  0x00021d7d text
│       │               │       │   │       │   ├── hal_ccm_stop                                   16   0.01%  0x0002206d text
│       │               │       │   │       │   ├── hal_ccm_wait_for_ccm_end                       40   0.02%  0x00022045 text
│       │               │       │   │       │   └── m_all_ppi_triggers_disable                     52   0.02%  0x00021d49 text
│       │               │       │   │       ├── hal_ccm_aar.c                                     132   0.06%  - 
│       │               │       │   │       │   ├── hal_ccm_aar_init                               24   0.01%  0x000220a5 text
│       │               │       │   │       │   ├── hal_ccm_aar_mode_set                           68   0.03%  0x000220bd text
│       │               │       │   │       │   └── m_hal_ccm_aar_state_clear                      40   0.02%  0x0002207d text
│       │               │       │   │       ├── hal_cs.c                                           16   0.01%  - 
│       │               │       │   │       │   └── hal_cs_antenna_switch_cb_enabled               16   0.01%  0x00023221 text
│       │               │       │   │       ├── hal_ficr.c                                        160   0.07%  - 
│       │               │       │   │       │   ├── hal_ficr_read_addr                             40   0.02%  0x00022111 text
│       │               │       │   │       │   ├── hal_ficr_read_addr_type                        16   0.01%  0x00022101 text
│       │               │       │   │       │   ├── hal_ficr_read_encryption_root                  52   0.02%  0x0002216d text
│       │               │       │   │       │   └── hal_ficr_read_identity_root                    52   0.02%  0x00022139 text
│       │               │       │   │       ├── hal_rcs.c                                        3812   1.61%  - 
│       │               │       │   │       │   ├── hal_rcs_aar_event_disable                      28   0.01%  0x00022cc9 text
│       │               │       │   │       │   ├── hal_rcs_aar_event_enable                       24   0.01%  0x00022cb1 text
